block_number,log_index,z,trade_size_usdc,adverse_slippage,z_cap_roll,scale_roll,size_eff_roll,cost_eff_roll
410833874,137,5.276508333436504e-07,33959407095.241833,0.0,1.419350393478099e-06,1.0,33959407095.241833,0.0
410833874,140,2.3118814291244568e-07,14879181012.575895,0.0,1.419350393478099e-06,1.0,14879181012.575895,0.0
410833874,143,2.5839547089334105e-07,16630234301.020605,0.0,1.419350393478099e-06,1.0,16630234301.020605,0.0
410833874,146,2.728450114404592e-07,17560201238.94678,0.0,1.419350393478099e-06,1.0,17560201238.94678,0.0
410833874,170,2.3145558678024663e-07,14896393598.26296,0.0,1.419350393478099e-06,1.0,14896393598.26296,0.0
410833874,173,3.9183230080680996e-07,25218177960.305576,0.0,1.419350393478099e-06,1.0,25218177960.305576,0.0
410834035,3,4.949418363383141e-07,31854268479.346146,0.0,1.419350393478099e-06,1.0,31854268479.346146,0.0
410834124,46,8.713216498516052e-07,56077930230.30672,0.0,1.419350393478099e-06,1.0,56077930230.30672,0.0
410834146,44,6.803132322793033e-07,43784701069.93283,0.0,1.419350393478099e-06,1.0,43784701069.93283,0.0
410834149,6,6.117577322498247e-07,39372495143.21032,0.0,1.419350393478099e-06,1.0,39372495143.21032,0.0
410834151,31,7.764111022077046e-07,49969523455.6084,0.0,1.419350393478099e-06,1.0,49969523455.6084,0.0
410834435,3,2.517716490944232e-06,162039276474.892,0.0,1.419350393478099e-06,0.5637451232429243,91348851886.53227,0.0
410834435,99,2.6278838913469266e-07,16912960849.46332,0.0,1.422377826752761e-06,1.0,16912960849.46332,0.0
410834447,103,8.919274005190776e-07,57404108511.85224,0.0,1.422377826752761e-06,1.0,57404108511.85224,0.0
410834559,27,6.942094489773447e-07,44667100917.60203,0.0,1.422377826752761e-06,1.0,44667100917.60203,0.0
410834748,21,8.680000223754629e-07,55849203223.95511,0.0,1.422377826752761e-06,1.0,55849203223.95511,0.0
410834791,34,7.681230449649064e-07,49422878955.51667,0.0,1.422377826752761e-06,1.0,49422878955.51667,0.0
410834793,53,8.287163561085368e-07,53321597919.61497,0.0,1.422377826752761e-06,1.0,53321597919.61497,0.0
410834795,19,6.904934148823219e-07,44428002371.5074,0.0,1.419350393478099e-06,1.0,44428002371.5074,0.0
410834800,113,1.0362713670918208e-06,66676185119.77693,0.0,1.419350393478099e-06,1.0,66676185119.77693,0.0
410834805,33,5.79390838037334e-07,37279396112.328316,0.0,1.419350393478099e-06,1.0,37279396112.328316,0.0
410834807,6,8.567933555639082e-07,55128139403.57777,0.0,1.419350393478099e-06,1.0,55128139403.57777,0.0
410834814,49,8.687978785474273e-07,55900539203.612785,0.0,1.419350393478099e-06,1.0,55900539203.612785,0.0
410834912,24,8.180564060213235e-07,52635711164.51017,0.0005461148849874818,1.419350393478099e-06,1.0,52635711164.51017,28745145.348840784
410834912,130,4.4928218031857383e-07,28907893026.136158,0.000525436142595152,1.414344280156805e-06,1.0,28907893026.136158,15189251.80220628
410834913,39,1.2528783833822642e-06,80613200051.45016,0.0005704815672399615,1.414344280156805e-06,1.0,80613200051.45016,45988344.70557983
410834914,41,9.274370494677831e-07,59673524098.996315,0.000552236503249382,1.4108351808348213e-06,1.0,59673524098.996315,32953898.284997452
410834914,80,1.576067981366512e-07,10140799391.365923,0.0005090903392995958,1.4108351808348213e-06,1.0,10140799391.365923,5162583.002919612
410834914,118,9.131349367403795e-08,5875329186.437182,0.0005053691547784205,1.4108351808348213e-06,1.0,5875329186.437182,2969210.144994744
410834946,36,1.9395112241831513e-09,124792803.827477,0.0005013373842765451,1.4108351808348213e-06,1.0,124792803.827477,62563.29784740334
410835001,11,2.0526724811150446e-07,13207387050.0922,0.000511777244888372,1.4108351808348213e-06,1.0,13207387050.0922,6759240.156670548
410835052,12,8.643911081469158e-09,556169970.269825,0.0005007345927685481,1.4108351808348213e-06,1.0,556169970.269825,278493.5435731563
410835075,8,6.572657504206998e-07,42290054747.84731,0.0005370912432481005,1.4108351808348213e-06,1.0,42290054747.84731,22713618.08155155
410835111,24,8.44651483016854e-07,54346902203.20997,0.0005475895080311434,1.4108351808348213e-06,1.0,54346902203.20997,29759793.440472413
410835252,28,6.158061425363144e-07,39622444141.12899,0.0005347689388766645,1.4108351808348213e-06,1.0,39622444141.12899,21188852.409051463
410835323,18,1.3619077910802534e-06,87628413635.48682,0.0005765758017722619,1.4108351808348213e-06,1.0,87628413635.48682,50524422.84991222
410835326,59,1.362125738044434e-06,87642436865.87943,0.0005765635905048486,1.4108351808348213e-06,1.0,87642436865.87943,50531438.07998595
410835348,17,1.3647008400250314e-06,87831627396.37932,0.0005767202154538609,1.4108351808348213e-06,1.0,87831627396.37932,50654275.075703114
410835353,50,1.3646668777983392e-06,87829441600.37708,0.0005767105287664728,1.4108351808348213e-06,1.0,87829441600.37708,50652163.706617504
410835356,22,1.3611634185816262e-06,87603960296.71268,0.0005765092144403057,1.4108351808348213e-06,1.0,87603960296.71268,50504490.33251756
410835395,24,6.230179300039554e-07,40097197191.12011,0.0,1.4108351808348213e-06,1.0,40097197191.12011,0.0
410835567,45,8.921360669368378e-07,57417538203.19361,0.0,1.4108351808348213e-06,1.0,57417538203.19361,0.0
410835577,9,8.338369782119961e-07,53665431009.990135,0.0,1.4108351808348213e-06,1.0,53665431009.990135,0.0
410835578,3,4.587264594727354e-07,29523460588.27851,0.0,1.4108351808348213e-06,1.0,29523460588.27851,0.0
410835782,3,6.293353697258693e-07,40503785210.61898,0.0,1.4108351808348213e-06,1.0,40503785210.61898,0.0
410835788,20,8.846492339327055e-07,56935688476.49029,0.0,1.4108351808348213e-06,1.0,56935688476.49029,0.0
410835895,31,8.734519093430207e-07,56215032921.54868,0.0,1.4108351808348213e-06,1.0,56215032921.54868,0.0
410835902,9,7.934407100414169e-07,51065542543.52048,0.0,1.4108351808348213e-06,1.0,51065542543.52048,0.0
410835908,6,7.81042650728005e-07,50254157376.295975,0.0,1.4108351808348213e-06,1.0,50254157376.295975,0.0
410836097,3,4.820810374155527e-07,31018250155.516827,0.0005272676439542016,1.4108351808348213e-06,1.0,31018250155.516827,16354919.679081405
410836231,13,8.921411176944705e-07,57402499196.03393,0.0005502520426514548,1.4108351808348213e-06,1.0,57402499196.03393,31585842.435916163
410836308,21,2.3115229101713476e-08,1487687359.821954,0.0,1.4108351808348213e-06,1.0,1487687359.821954,0.0
410836557,17,8.861438574885154e-09,570318818.804962,0.0,1.4108351808348213e-06,1.0,570318818.804962,0.0
410836722,18,2.8014192519836037e-09,180298278.351433,0.0,1.4108351808348213e-06,1.0,180298278.351433,0.0
410836888,22,6.5624958756034125e-09,422359740.414392,0.0,1.4108351808348213e-06,1.0,422359740.414392,0.0
410837133,26,7.02694661578897e-10,45225161.353378,0.0,1.4108351808348213e-06,1.0,45225161.353378,0.0
410837258,23,2.4000276913424284e-09,154464870.061276,0.0,1.4108351808348213e-06,1.0,154464870.061276,0.0
410837383,35,4.891645858417082e-10,31482446.833084,0.0,1.4108351808348213e-06,1.0,31482446.833084,0.0
410837468,26,3.541181902295461e-10,22790912.137162,0.0,1.4108351808348213e-06,1.0,22790912.137162,0.0
410837554,24,1.294276753603462e-09,83299159.959636,0.0,1.4108351808348213e-06,1.0,83299159.959636,0.0
410837679,42,2.814339767863232e-10,18112983.784288,0.0,1.388629837477541e-06,1.0,18112983.784288,0.0
410837804,20,1.261742177748376e-10,8120524.702268,0.0,1.388629837477541e-06,1.0,8120524.702268,0.0
410837817,8,1.9777143989676954e-06,127284947068.25182,0.000611075928172148,1.388629837477541e-06,0.7021387103225633,89371688577.97806,54612887.550100096
410838105,29,1.315085528698261e-06,84638404816.1629,0.0,1.388629837477541e-06,1.0,84638404816.1629,0.0
410838106,11,1.1806889930707768e-06,75988694861.86925,0.0,1.388629837477541e-06,1.0,75988694861.86925,0.0
410838127,27,1.1305253147757824e-07,7274071016.950625,0.0005066002630410839,1.388629837477541e-06,1.0,7274071016.950625,3685046.290566711
410838142,3,7.801883666317316e-07,50199190688.653275,0.0,1.388629837477541e-06,1.0,50199190688.653275,0.0
410838543,11,1.1075913250687206e-06,71265082267.58467,0.0,1.3819194399158435e-06,1.0,71265082267.58467,0.0
410838886,10,1.524173897479066e-06,98069004095.18054,0.0,1.3819194399158435e-06,0.9066678298332581,88916011116.88625,0.0
410838954,30,8.10689731933444e-07,52161721685.693474,0.0,1.388629837477541e-06,1.0,52161721685.693474,0.0
410838964,27,5.893754160383662e-07,37921827807.61677,0.0,1.3819194399158435e-06,1.0,37921827807.61677,0.0
410838991,17,6.416983196284175e-07,41288408914.22895,0.0,1.3819194399158435e-06,1.0,41288408914.22895,0.0
410839003,25,5.835243633137541e-07,37545357042.33194,0.0,1.3819194399158435e-06,1.0,37545357042.33194,0.0
410839034,50,8.915684123048347e-07,57365649957.705925,0.0,1.3819194399158435e-06,1.0,57365649957.705925,0.0
410839034,97,1.6050661232695715e-06,103273803911.94576,0.0,1.3819194399158435e-06,0.8609735261877118,88916011116.88625,0.0
410839041,17,9.142364923170499e-07,58820000000.0,0.0,1.388629837477541e-06,1.0,58820000000.0,0.0
410839288,66,1.4844074577529189e-06,95503567620.38689,0.0005834786991315439,1.388629837477541e-06,0.9354775403645808,89341442533.56194,52128828.668018304
410839294,33,6.455228289976957e-07,41534487019.6329,0.0005364461322827363,1.388629837477541e-06,1.0,41534487019.6329,22281014.918029584
410839298,9,6.39981208378101e-07,41177925858.11725,0.000536129942247356,1.388629837477541e-06,1.0,41177925858.11725,22076719.012178306
410839304,35,8.441770784303922e-07,54316377874.31978,0.0005475782290297885,1.388629837477541e-06,1.0,54316377874.31978,29742466.00373281
410839306,14,8.03040682446298e-07,51669563496.44758,0.0005452706532541187,1.388629837477541e-06,1.0,51669563496.44758,28173896.641063135
410839420,32,7.908407145303121e-07,50884588300.70858,0.0005445834278508691,1.388629837477541e-06,1.0,50884588300.70858,27710903.521580108
410839544,7,6.155783936835206e-07,39607790233.714455,0.0005347557475967948,1.388629837477541e-06,1.0,39607790233.714455,21180493.477087002
410840154,9,2.8976216429708348e-08,1864399260.745728,0.0005018769461405907,1.388629837477541e-06,1.0,1864399260.745728,935699.007369841
410840178,8,6.695971752635715e-07,43083488197.54436,0.0,1.3819194399158435e-06,1.0,43083488197.54436,0.0
410840313,11,2.9186777716637407e-08,1877947278.9504,0.0005018884515887973,1.3819194399158435e-06,1.0,1877947278.9504,942520.0519978115
410840775,24,4.6625554471822233e-08,3000000000.0,0.0005028670577569743,1.3819194399158435e-06,1.0,3000000000.0,1508601.1732709229
410841990,12,7.2407042713119e-08,4658842786.966379,0.0,1.3800840206785591e-06,1.0,4658842786.966379,0.0
410842009,11,4.841456900368826e-07,31232250000.0,0.0005273906433771121,1.3800840206785591e-06,1.0,31232250000.0,16471596.421614809
410842071,23,1.009883695557822e-09,65147621.262895,0.0,1.3800840206785591e-06,1.0,65147621.262895,0.0
410842204,12,1.1083647308494271e-07,7150063519.606029,0.0005065015937975927,1.3800840206785591e-06,1.0,7150063519.606029,3621518.5684344787
410842667,21,9.167527447989706e-08,5913974141.041393,0.0,1.3800840206785591e-06,1.0,5913974141.041393,0.0
410842667,41,9.422676080945727e-08,6078570584.955489,0.0005055462974602704,1.3778408176172034e-06,1.0,6078570584.955489,3072998.853075158
410842670,4,2.0722005925341963e-07,13367770959.86247,0.0005118806799245409,1.3778408176172034e-06,1.0,13367770959.86247,6842703.688009934
410842711,5,3.6227603669522556e-08,2337043575.914617,0.0005024128371075699,1.3778408176172034e-06,1.0,2337043575.914617,1174160.6934192833
410842711,51,2.5518339389962027e-09,164618868.207094,0.0005020032426454943,1.3778408176172034e-06,1.0,164618868.207094,82639.20564059247
410842711,73,3.4986107479436885e-08,2256954627.111109,0.0,1.3778408176172034e-06,1.0,2256954627.111109,0.0
410842711,85,8.639612703555196e-07,55734162136.20648,0.0005486773532940518,1.3778408176172034e-06,1.0,55734162136.20648,30580072.56895533
410842712,31,1.8723457198030014e-07,12078506699.680096,0.0,1.3778408176172034e-06,1.0,12078506699.680096,0.0
410842984,90,2.51096944325042e-06,161982698612.8568,0.0,1.3778408176172034e-06,0.5487286280288639,88884543974.24588,0.0
410843003,57,2.4710641074347975e-06,159408404448.56808,0.0,1.3800840206785591e-06,0.5584978619236306,89029253057.18265,0.0
410843004,103,8.917190564631962e-07,57524817579.3964,0.0,1.3819194399158435e-06,1.0,57524817579.3964,0.0
410843336,17,1.4789653313106227e-06,95401345208.03416,0.0,1.3819194399158435e-06,0.9343825785904126,89141354936.47707,0.0
410843355,22,1.5388823464634123e-06,99266320082.97647,0.0005865356196398141,1.388629837477541e-06,0.9023625754553786,89574212246.05261,52538466.08348669
410843357,9,7.212315630017097e-07,46523376755.47916,0.0,1.388629837477541e-06,1.0,46523376755.47916,0.0
410843362,32,2.486807113309135e-06,160412647179.74103,0.0,1.388629837477541e-06,0.5583986912558426,89574212246.05263,0.0
410843362,95,6.830267769124522e-07,44058959294.74636,0.0,1.4108351808348213e-06,1.0,44058959294.74636,0.0
410843363,80,3.885010517468617e-07,25060440678.850742,0.0,1.388629837477541e-06,1.0,25060440678.850742,0.0
410843363,84,1.1969271567933584e-07,7720834184.322834,0.0,1.388629837477541e-06,1.0,7720834184.322834,0.0
410843363,134,3.6624770270830453e-07,23624978069.47307,0.0,1.388629837477541e-06,1.0,23624978069.47307,0.0
410843363,185,2.81633423654595e-07,18166894722.530518,0.0,1.388629837477541e-06,1.0,18166894722.530518,0.0
410843363,211,6.102865605452304e-08,3936681787.3144,0.0,1.388629837477541e-06,1.0,3936681787.3144,0.0
410843363,214,2.3755572216553839e-07,15323642127.821121,0.0,1.388629837477541e-06,1.0,15323642127.821121,0.0
410843363,229,2.2948963806961423e-07,14803335629.06745,0.0,1.388629837477541e-06,1.0,14803335629.06745,0.0
410843365,38,9.118607352757201e-07,58820000000.0,0.0,1.388629837477541e-06,1.0,58820000000.0,0.0
410843373,19,4.799693801471986e-09,309606476.604366,0.0005005480335958456,1.388629837477541e-06,1.0,309606476.604366,154972.91305285358
410843386,9,3.205664144183545e-07,20678285363.81292,0.0005182345644810109,1.3819194399158435e-06,1.0,20678285363.81292,10716202.209729651
410843528,10,3.594582454510327e-08,2318702097.753624,0.0005023216954604788,1.3819194399158435e-06,1.0,2318702097.753624,1164734.3690113693
410843529,82,5.5232997452655206e-08,3562830138.949711,0.0005033478043898426,1.3819194399158435e-06,1.0,3562830138.949711,1793342.727854295
410843538,113,8.226975038371346e-07,53068484367.92074,0.0,1.3819194399158435e-06,1.0,53068484367.92074,0.0
410843538,136,1.6829490706581333e-06,108559411000.6057,0.0,1.3819194399158435e-06,0.8211296847951737,89141354936.47707,0.0
410843544,3,9.118607352757201e-07,58820000000.0,0.0,1.388629837477541e-06,1.0,58820000000.0,0.0
410843553,65,3.2711263097080164e-09,211351378.642902,0.0005010369328207944,1.388629837477541e-06,1.0,211351378.642902,105894.84650268596
410843556,6,3.154269274375828e-09,203801105.989632,0.0005011758904711947,1.388629837477541e-06,1.0,203801105.989632,102140.20077336815
410843598,74,5.0365776958406316e-09,325419301.755127,0.000500952751983685,1.3819194399158435e-06,1.0,325419301.755127,163019.69476284008
410843604,8,8.681270622707367e-07,56090726580.50621,0.0005489549568647213,1.3819194399158435e-06,1.0,56090726580.50621,30791282.390512664
410843625,21,8.913005032379067e-07,57493752688.6729,0.000550247432265625,1.3800840206785591e-06,1.0,57493752688.6729,31635789.788257137
410843628,8,8.91347811555421e-07,57496804333.653915,0.0005502489910349834,1.3800840206785591e-06,1.0,57496804333.653915,31637558.57232893
410843830,8,8.366213686162987e-07,53966649728.73407,0.0005471751033088048,1.3800840206785591e-06,1.0,53966649728.73407,29529207.140550144
410843990,12,2.4848772945114886e-06,160288163322.4081,0.0,1.3800840206785591e-06,0.555393227555679,89022960366.60405,0.0
410843990,70,5.721309492960028e-07,36905572458.29351,0.0,1.3819194399158435e-06,1.0,36905572458.29351,0.0
410844288,11,1.8615360586132256e-06,120276068586.449,0.0006048070656282249,1.3819194399158435e-06,0.7423543763881327,89287465889.90964,54001690.24225647
410844910,13,2.4933250334038352e-06,160833088640.963,0.000639900323438551,1.3819194399158435e-06,0.5542476096785809,89141354936.47707,57041581.85560235
410844910,24,2.5233416686186733e-08,1629960018.45356,0.0005017774035907224,1.388629837477541e-06,1.0,1629960018.45356,817877.1060163133
410844911,43,3.18174153244861e-07,20552553589.714127,0.0005181054209481415,1.3819194399158435e-06,1.0,20552553589.714127,10648389.429158075
410844930,155,6.341451464558777e-07,40962793405.0361,0.0005358153743135917,1.3819194399158435e-06,1.0,40962793405.0361,21948494.481249742
410844932,78,9.024935329481349e-07,58296836845.865204,0.0005508628954327848,1.3819194399158435e-06,1.0,58296836845.865204,32113564.339485962
410844936,47,8.871374111944863e-07,57304903616.67813,0.0005499966311961245,1.3819194399158435e-06,1.0,57304903616.67813,31517503.940191586
410845244,71,1.4785498368291185e-06,95507364273.8903,0.0005831534467212985,1.3819194399158435e-06,0.9346451539837796,89265495188.35513,52055481.192372784
410845248,35,8.916976845267315e-07,57599475822.14758,0.000550254443743559,1.3819194399158435e-06,1.0,57599475822.14758,31694367.528436393
410845281,39,6.064813241252952e-07,39178605953.10867,0.000534255759949377,1.3819194399158435e-06,1.0,39178605953.10867,20931395.89723526
410845288,7,8.917792563161124e-07,57608811171.15349,0.0005502449656793719,1.3819194399158435e-06,1.0,57608811171.15349,31698958.32570077
410845664,6,1.3981653543077318e-06,90321279971.34233,0.0,1.3819194399158435e-06,0.9883805485940309,89271796247.79039,0.0
410845674,77,6.934460406323702e-07,44796514080.40098,0.0,1.3873959912338683e-06,1.0,44796514080.40098,0.0
410845677,17,8.914260184918523e-07,57581927474.22737,0.0,1.3873959912338683e-06,1.0,57581927474.22737,0.0
410845729,26,9.443417996737232e-07,61000038019.6337,0.0,1.3873959912338683e-06,1.0,61000038019.6337,0.0
410845729,47,1.5336383215105544e-06,99065821244.84366,0.0,1.3873959912338683e-06,0.9046435341204535,89619254641.48047,0.0
410845754,33,4.857164835737751e-07,31375000000.0,0.000527488544974587,1.3993992005514046e-06,1.0,31375000000.0,16549953.098577669
410846026,52,2.5246067576721263e-06,163077720647.15585,0.0,1.3993992005514046e-06,0.5543038321903859,90394605499.5917,0.0
410846027,75,1.2783700966227908e-06,82576694713.81644,0.0,1.4113620033435175e-06,1.0,82576694713.81644,0.0
410847859,25,1.0135809941670211e-06,65472564278.663284,0.0005570998516901711,1.3993992005514046e-06,1.0,65472564278.663284,36474755.84941851
410848000,27,1.5481003460518727e-09,100000000.0,0.0005004670757384842,1.3993992005514046e-06,1.0,100000000.0,50046.70757384841
410848143,3,6.762420484475381e-07,43682055247.39796,0.0,1.3993992005514046e-06,1.0,43682055247.39796,0.0
410848287,9,8.91102834527029e-07,57561051310.37614,0.0,1.3993992005514046e-06,1.0,57561051310.37614,0.0
410848345,6,6.169795650567124e-07,39853977594.5531,0.0,1.3993992005514046e-06,1.0,39853977594.5531,0.0
410848362,8,8.403052600298814e-07,54279766952.63428,0.0,1.3993992005514046e-06,1.0,54279766952.63428,0.0
410848373,46,9.352371688393245e-07,60510804735.84961,0.0,1.3993992005514046e-06,1.0,60510804735.84961,0.0
410848375,7,8.594917748357491e-07,55610000000.0,0.0,1.3993992005514046e-06,1.0,55610000000.0,0.0
410848379,29,8.909096297531604e-07,57642767459.92261,0.0,1.3993992005514046e-06,1.0,57642767459.92261,0.0
410848381,6,9.919517919577672e-07,64180299062.56299,0.0,1.3993992005514046e-06,1.0,64180299062.56299,0.0
410848381,42,6.336968489384654e-07,41000836542.2723,0.0,1.3993992005514046e-06,1.0,41000836542.2723,0.0
410848457,6,8.619325585422993e-07,55767921210.99378,0.0,1.3993992005514046e-06,1.0,55767921210.99378,0.0
410848749,11,3.3437575459830915e-06,216344545202.4884,0.0,1.3993992005514046e-06,0.41851096597375154,90542564595.84538,0.0
410848749,22,2.4472114137831e-07,15833709024.904305,0.0,1.4113620033435175e-06,1.0,15833709024.904305,0.0
410849131,7,2.5838132735469973e-06,167175370781.65433,0.0006452547516985798,1.3993992005514046e-06,0.5416022956760892,90542564595.84538,58423020.036444835
410849160,83,8.909869282468609e-07,57647768751.802925,0.0005502488268689588,1.4113620033435175e-06,1.0,57647768751.802925,31720617.127292577
410849164,14,5.87301409780343e-07,37999004009.2312,0.0005332043021550822,1.4113620033435175e-06,1.0,37999004009.2312,20261232.415330295
410849184,100,8.257897516982317e-07,53429444511.80408,0.0005465829549240051,1.4113620033435175e-06,1.0,53429444511.80408,29203623.661210038
410849188,104,8.765682217613773e-07,56714863643.07053,0.0005494328595304789,1.4113620033435175e-06,1.0,56714863643.07053,31161009.709293436
410849703,9,1.1083770759582634e-06,71713134434.37894,0.000562432290622112,1.4113620033435175e-06,1.0,71713134434.37894,40333782.467619196
410849705,4,6.310288819613875e-07,40828216340.49823,0.0005356569379832298,1.4113620033435175e-06,1.0,40828216340.49823,21869917.34826815
410849717,23,8.912187201591413e-07,57662765926.434845,0.000550247023010421,1.4113620033435175e-06,1.0,57662765926.434845,31728765.28956751
410849738,8,8.912671165998079e-07,57665897225.81928,0.000550276593523873,1.4113620033435175e-06,1.0,57665897225.81928,31732193.48792159
410849738,40,5.504923626686572e-09,355592170.799897,0.0,1.4113620033435175e-06,1.0,355592170.799897,0.0
410849740,20,8.913150343161997e-07,57574758418.55629,0.0005502480085315454,1.4113620033435175e-06,1.0,57574758418.55629,31680396.16149543
410849754,36,1.2239504522186855e-08,790614416.785147,0.0,1.4113620033435175e-06,1.0,790614416.785147,0.0
410849755,41,5.901832265206218e-07,38123060176.67193,0.0005333575401001551,1.4113620033435175e-06,1.0,38123060176.67193,20333221.596919924
410849764,44,4.1321561829264805e-09,266917851.511676,0.0,1.4113620033435175e-06,1.0,266917851.511676,0.0
410849945,47,6.140385721094669e-07,39664003284.764595,0.0,1.4113620033435175e-06,1.0,39664003284.764595,0.0
410849959,5,9.290654055908537e-07,60013254822.9353,0.0,1.4113620033435175e-06,1.0,60013254822.9353,0.0
410849987,37,9.412365155525237e-09,607994512.728431,0.0,1.4113620033435175e-06,1.0,607994512.728431,0.0
410850518,3,8.754683943185005e-07,56551140018.23018,0.000549360353479779,1.4113620033435175e-06,1.0,56551140018.23018,31066954.27009941
410851044,9,1.625868753848586e-08,1050234733.165099,0.0,1.4113620033435175e-06,1.0,1050234733.165099,0.0
410851134,47,5.929869202085376e-07,38304165600.17151,0.0,1.4113620033435175e-06,1.0,38304165600.17151,0.0
410851137,4,6.993597973053582e-07,45175353076.36476,0.0,1.4113620033435175e-06,1.0,45175353076.36476,0.0
410851177,3,5.840971337970194e-07,37791684064.29435,0.0,1.4113620033435175e-06,1.0,37791684064.29435,0.0
410851183,6,7.833944109971284e-07,50686422454.56694,0.0,1.4113620033435175e-06,1.0,50686422454.56694,0.0
410852321,60,2.5025581515806812e-06,161918080991.52185,0.0,1.4113620033435175e-06,0.5639677153763897,91316570214.9178,0.0
410852321,82,2.1885612769394352e-07,14160216091.4744,0.0,1.419995430065489e-06,1.0,14160216091.4744,0.0
410852352,100,7.903746684656538e-07,51138052274.92751,0.0,1.419995430065489e-06,1.0,51138052274.92751,0.0
410852352,115,1.817399214284886e-06,117587594507.46666,0.0,1.419995430065489e-06,0.781333797717213,91875161780.95062,0.0
410852353,21,6.072411619605646e-08,3928912643.937615,0.0,1.4329293650217505e-06,1.0,3928912643.937615,0.0
410852479,11,8.909413541527825e-07,57644820058.57653,0.0005502469532072513,1.4329293650217505e-06,1.0,57644820058.57653,31718886.60541198
410853265,9,1.3700245345578896e-06,88641993552.45291,0.0005771249324747442,1.4329293650217505e-06,1.0,88641993552.45291,51157504.543386094
410853281,51,6.014599907309237e-07,38915078727.13658,0.0005340025349434846,1.4329293650217505e-06,1.0,38915078727.13658,20780750.687816206
410853283,44,8.439705375847623e-07,54605760016.69232,0.0005476052254782225,1.419995430065489e-06,1.0,54605760016.69232,29902399.526350506
410853537,80,1.3133446071725818e-06,84974744075.44754,0.000573931672724053,1.419995430065489e-06,1.0,84974744075.44754,48769697.00651991
410853880,91,1.1488380139963041e-06,74330998650.57213,0.0005646982262385354,1.419995430065489e-06,1.0,74330998650.57213,41974583.09251705
410853886,3,5.828357788260089e-07,37710073101.359436,0.0005329478524719381,1.419995430065489e-06,1.0,37710073101.359436,20097502.47592931
410853910,4,6.71844707394452e-07,43469042136.7722,0.0005380005247284684,1.4113620033435175e-06,1.0,43469042136.7722,23386367.47902735
410853923,14,6.007955290927032e-07,38808565000.20546,0.0005339502002819133,1.3993992005514046e-06,1.0,38808565000.20546,20721841.054513354
410853925,42,8.913576334462764e-07,57577510119.40621,0.0005502470509083954,1.3993992005514046e-06,1.0,57577510119.40621,31681855.14185156
410853928,23,8.603464715926853e-07,55574334942.080154,0.0005485080430158093,1.3993992005514046e-06,1.0,55574334942.080154,30482969.700985495
410854253,67,1.1287511453630486e-08,729120142.755241,0.0,1.3873959912338683e-06,1.0,729120142.755241,0.0
410854444,13,1.4758300618480244e-06,95331679599.84726,0.0,1.3873959912338683e-06,0.9400784189858421,89619254637.48927,0.0
410854499,80,7.433765269820709e-07,48018626754.06029,0.0,1.3993992005514046e-06,1.0,48018626754.06029,0.0
410854502,36,1.412467173950182e-06,91238735104.57503,0.0,1.3993992005514046e-06,0.9907481224061082,90394605495.56598,0.0
410854506,25,2.2725205000067977e-07,14703440882.131725,0.0005130011037442335,1.4107001524650285e-06,1.0,14703440882.131725,7542881.401371662
410854509,3,8.871940439857066e-07,57402365244.60039,0.0,1.3993992005514046e-06,1.0,57402365244.60039,0.0
410854548,152,7.517184989979221e-07,48636958434.42417,0.0,1.3873959912338683e-06,1.0,48636958434.42417,0.0
410854550,43,7.662120899869795e-07,49574708647.35631,0.0,1.3873959912338683e-06,1.0,49574708647.35631,0.0
410854555,49,8.516627211408173e-07,55103452187.8768,0.0,1.3873959912338683e-06,1.0,55103452187.8768,0.0
410854567,54,5.799515329309693e-07,37523459431.61643,0.0,1.3873959912338683e-06,1.0,37523459431.61643,0.0
410854568,3,8.226160291274261e-07,53224101401.65019,0.0,1.3873959912338683e-06,1.0,53224101401.65019,0.0
410854584,131,5.783031302655746e-06,374168060872.76935,0.0,1.3819194399158435e-06,0.23896108590683637,89411606137.81223,0.0
410854585,63,6.593499164156505e-08,4256494886.714146,0.0,1.3873959912338683e-06,1.0,4256494886.714146,0.0
410854585,81,3.432250144546204e-08,2215721095.348581,0.0,1.3873959912338683e-06,1.0,2215721095.348581,0.0
410854585,112,2.2650627168869147e-07,14622323644.06372,0.0,1.3873959912338683e-06,1.0,14622323644.06372,0.0
410854585,146,3.0337465479402773e-07,19584633814.91372,0.0,1.3873959912338683e-06,1.0,19584633814.91372,0.0
410854586,2,3.248828771614804e-08,2097311717.177913,0.0,1.3873959912338683e-06,1.0,2097311717.177913,0.0
410854586,5,1.1641585437506405e-07,7515334066.82869,0.0,1.3873959912338683e-06,1.0,7515334066.82869,0.0
410854586,12,3.773102292481949e-07,24357613787.691124,0.0,1.3873959912338683e-06,1.0,24357613787.691124,0.0
410854586,15,2.9831506370998013e-07,19258007193.116486,0.0,1.3873959912338683e-06,1.0,19258007193.116486,0.0
410854586,21,3.9888363986627425e-07,25750305432.880505,0.0,1.3873959912338683e-06,1.0,25750305432.880505,0.0
410854586,36,7.298186718985159e-07,47114125107.5285,0.0,1.3873959912338683e-06,1.0,47114125107.5285,0.0
410854586,42,2.92869330692055e-07,18906452818.601387,0.0,1.3873959912338683e-06,1.0,18906452818.601387,0.0
410854586,52,8.185346296594774e-07,52841266511.17482,0.0,1.3873959912338683e-06,1.0,52841266511.17482,0.0
410854586,71,2.355441207750866e-07,15205770421.948559,0.0,1.3873959912338683e-06,1.0,15205770421.948559,0.0
